==============================================================================
Power-grid LG-ODE benchmark
model:                 latentode
task:                  interpolation
observed fraction:     0.4
data:                  C:\Users\nsubedi\Documents\lgode\LG-ODE\data\simbench_paper\1-MV-rural--0-sw.npz
SimBench code:         1-MV-rural--0-sw
nodes:                 97
features:              4
physical edges:        194
candidate pairs:        194
device:                cuda
parameters:            52788
trainable parameters:  52788
windows train/val/test: 1024/219/219
result:                C:\Users\nsubedi\Documents\lgode\LG-ODE\results\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.json
checkpoint:            C:\Users\nsubedi\Documents\lgode\LG-ODE\checkpoints\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.pt
==============================================================================
epoch=0115 loss=141.789286 train_diag_mse=0.027449 val_mse=0.026185 val_mae=0.051996 best_val_mse=0.029754 lr=5.000e-04 time=46.17s
epoch=0116 loss=140.861867 train_diag_mse=0.027263 val_mse=0.025797 val_mae=0.051359 best_val_mse=0.029638 lr=5.000e-04 time=46.39s
epoch=0117 loss=141.110628 train_diag_mse=0.027313 val_mse=0.025745 val_mae=0.051794 best_val_mse=0.029531 lr=5.000e-04 time=46.56s
epoch=0118 loss=141.409922 train_diag_mse=0.027372 val_mse=0.025605 val_mae=0.051219 best_val_mse=0.029329 lr=5.000e-04 time=46.15s
epoch=0119 loss=141.066170 train_diag_mse=0.027304 val_mse=0.026047 val_mae=0.052610 best_val_mse=0.029329 lr=5.000e-04 time=46.51s
epoch=0120 loss=141.061297 train_diag_mse=0.027302 val_mse=0.025573 val_mae=0.052592 best_val_mse=0.029329 lr=5.000e-04 time=46.20s
epoch=0121 loss=140.681753 train_diag_mse=0.027226 val_mse=0.025443 val_mae=0.051860 best_val_mse=0.029214 lr=5.000e-04 time=46.64s
epoch=0122 loss=139.962502 train_diag_mse=0.027084 val_mse=0.025716 val_mae=0.051920 best_val_mse=0.029214 lr=5.000e-04 time=46.68s
epoch=0123 loss=140.414208 train_diag_mse=0.027173 val_mse=0.025335 val_mae=0.051127 best_val_mse=0.028995 lr=5.000e-04 time=46.46s
epoch=0124 loss=140.392923 train_diag_mse=0.027170 val_mse=0.025287 val_mae=0.051289 best_val_mse=0.028995 lr=5.000e-04 time=46.08s
epoch=0125 loss=139.771058 train_diag_mse=0.027046 val_mse=0.025781 val_mae=0.051931 best_val_mse=0.028995 lr=5.000e-04 time=46.43s
epoch=0126 loss=139.632459 train_diag_mse=0.027020 val_mse=0.025156 val_mae=0.050722 best_val_mse=0.028866 lr=5.000e-04 time=46.49s
epoch=0127 loss=139.811737 train_diag_mse=0.027054 val_mse=0.025940 val_mae=0.053069 best_val_mse=0.028866 lr=5.000e-04 time=46.74s
epoch=0128 loss=139.489898 train_diag_mse=0.026989 val_mse=0.025284 val_mae=0.050634 best_val_mse=0.028866 lr=5.000e-04 time=48.18s
epoch=0129 loss=139.091416 train_diag_mse=0.026911 val_mse=0.025106 val_mae=0.050853 best_val_mse=0.028848 lr=5.000e-04 time=46.23s
epoch=0130 loss=139.603781 train_diag_mse=0.027012 val_mse=0.024822 val_mae=0.050411 best_val_mse=0.028613 lr=5.000e-04 time=46.33s
epoch=0131 loss=139.129964 train_diag_mse=0.026919 val_mse=0.024962 val_mae=0.050688 best_val_mse=0.028613 lr=5.000e-04 time=46.61s
epoch=0132 loss=139.093863 train_diag_mse=0.026911 val_mse=0.026007 val_mae=0.051403 best_val_mse=0.028613 lr=5.000e-04 time=47.51s
epoch=0133 loss=139.112501 train_diag_mse=0.026914 val_mse=0.025445 val_mae=0.051106 best_val_mse=0.028613 lr=5.000e-04 time=46.19s
epoch=0134 loss=138.391207 train_diag_mse=0.026771 val_mse=0.025324 val_mae=0.051789 best_val_mse=0.028613 lr=5.000e-04 time=46.30s
epoch=0135 loss=138.605782 train_diag_mse=0.026813 val_mse=0.025444 val_mae=0.050778 best_val_mse=0.028613 lr=5.000e-04 time=46.22s
epoch=0136 loss=138.372507 train_diag_mse=0.026767 val_mse=0.024940 val_mae=0.050920 best_val_mse=0.028613 lr=5.000e-04 time=45.66s
epoch=0137 loss=138.263117 train_diag_mse=0.026746 val_mse=0.025384 val_mae=0.052043 best_val_mse=0.028613 lr=5.000e-04 time=46.24s
epoch=0138 loss=137.674056 train_diag_mse=0.026628 val_mse=0.025224 val_mae=0.052157 best_val_mse=0.028613 lr=5.000e-04 time=46.50s
epoch=0139 loss=138.597551 train_diag_mse=0.026813 val_mse=0.024641 val_mae=0.050061 best_val_mse=0.028339 lr=5.000e-04 time=46.55s
epoch=0140 loss=137.237053 train_diag_mse=0.026540 val_mse=0.025111 val_mae=0.051933 best_val_mse=0.028339 lr=5.000e-04 time=46.28s
epoch=0141 loss=136.698864 train_diag_mse=0.026433 val_mse=0.025173 val_mae=0.052122 best_val_mse=0.028339 lr=5.000e-04 time=46.16s
epoch=0142 loss=136.957307 train_diag_mse=0.026485 val_mse=0.025019 val_mae=0.050801 best_val_mse=0.028339 lr=5.000e-04 time=46.41s
epoch=0143 loss=137.017978 train_diag_mse=0.026498 val_mse=0.024600 val_mae=0.049973 best_val_mse=0.028301 lr=5.000e-04 time=46.14s
epoch=0144 loss=136.972890 train_diag_mse=0.026489 val_mse=0.025433 val_mae=0.053666 best_val_mse=0.028301 lr=5.000e-04 time=46.30s
epoch=0145 loss=136.935332 train_diag_mse=0.026482 val_mse=0.025332 val_mae=0.052468 best_val_mse=0.028301 lr=5.000e-04 time=46.49s
epoch=0146 loss=136.845744 train_diag_mse=0.026465 val_mse=0.025055 val_mae=0.050871 best_val_mse=0.028301 lr=5.000e-04 time=46.28s
epoch=0147 loss=136.174257 train_diag_mse=0.026329 val_mse=0.024671 val_mae=0.049976 best_val_mse=0.028301 lr=5.000e-04 time=46.08s
epoch=0148 loss=135.830908 train_diag_mse=0.026263 val_mse=0.024831 val_mae=0.051224 best_val_mse=0.028301 lr=5.000e-04 time=46.71s
epoch=0149 loss=136.967681 train_diag_mse=0.026489 val_mse=0.025423 val_mae=0.051098 best_val_mse=0.028301 lr=5.000e-04 time=46.32s
epoch=0150 loss=135.570643 train_diag_mse=0.026210 val_mse=0.024627 val_mae=0.050814 best_val_mse=0.028285 lr=5.000e-04 time=46.57s
epoch=0151 loss=136.056486 train_diag_mse=0.026307 val_mse=0.024646 val_mae=0.052005 best_val_mse=0.028285 lr=5.000e-04 time=46.59s
